"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","direction","core_gene_count","comparison"
"mmu04668","TNF signaling pathway",96,0.769654715156232,2.6592477810315,4.94463712291006e-18,1.62678561343741e-15,1.13466409767831e-15,639,"tags=34%, list=6%, signal=33%","20311/20297/257632/14825/20310/22329/21926/26410/12981/13614/12977/21929/330122/18035/16878/20312/16168/19225/15945/16362/21938/12051/19094/73086/22031/11796/18033/15953/14102/74256/16477/22033/15894","Positive NES",33,"STm vs NT"
"mmu04060","Cytokine-cytokine receptor interaction",81,0.76865545059448,2.58922047750303,8.46895311766869e-15,1.3931427878565e-12,9.71700936658829e-13,749,"tags=42%, list=7%, signal=39%","16175/20311/20297/14825/20310/20303/21926/12981/12977/22035/330122/18383/16878/20312/16168/21934/57349/15945/21938/21808/15979/18414/66102/16178/15976/12159/16173/14102/13857/242700/57914/12161/20304/23886","Positive NES",34,"STm vs NT"
"mmu04621","NOD-like receptor signaling pathway",128,0.67495974113234,2.40989717271816,8.03888500514088e-14,8.8159772223045e-12,6.14904186358145e-12,1137,"tags=29%, list=11%, signal=26%","257632/14825/20310/21926/229898/21929/330122/18035/56489/12362/19094/192656/229900/24014/12363/12364/22031/14469/15976/11796/23961/66734/268749/18033/69146/16173/22033/20304/54396/270151/268973/22030/13057/19697/18753/72512/17874","Positive NES",37,"STm vs NT"
"mmu05323","Rheumatoid arthritis",45,0.846117061280783,2.58874096187441,2.46220343007925e-13,2.02516232124018e-11,1.4125272309402e-11,162,"tags=31%, list=2%, signal=31%","24088/16175/20311/20297/14825/20310/21926/12981/12977/330122/14254/16168/21934/21808","Positive NES",14,"STm vs NT"
"mmu04064","NF-kappa B signaling pathway",73,0.747126104023335,2.47605829319248,5.29729318907452e-12,3.48561891841103e-10,2.43117876888051e-10,1184,"tags=42%, list=11%, signal=38%","14825/20310/20303/22329/21926/21929/330122/12475/18035/21934/19225/18792/19698/17060/22031/18034/11796/18033/234779/74256/22033/16803/15894/17087/333654/22030/16177/19697/12633/17874/12042","Positive NES",31,"STm vs NT"
"mmu04657","IL-17 signaling pathway",60,0.773087801655939,2.46904328386536,1.95026881961009e-11,1.06939740275286e-09,7.45892285394735e-10,661,"tags=30%, list=6%, signal=28%","20311/20297/16819/14825/20310/21926/12981/21929/330122/18035/56489/19225/15945/19094/22031/18033/22033/23939","Positive NES",18,"STm vs NT"
"mmu05152","Tuberculosis",105,0.670095734914324,2.34425803471256,1.30521083875577e-10,6.1344909421521e-09,4.27873628343996e-09,1290,"tags=27%, list=12%, signal=24%","24088/16175/257632/18126/21926/12475/12266/21808/15979/19094/192656/16706/108960/18033/16173/53970/19727/11783/16803/12122/12323/271457/19697/15980/17874/12042/20779/29857","Positive NES",28,"STm vs NT"
"mmu04061","Viral protein interaction with cytokine and cytokine receptor",24,0.893959409767733,2.41203662014279,2.37233360654737e-10,9.75622195692605e-09,6.80485166088587e-09,135,"tags=54%, list=1%, signal=54%","20311/20297/14825/20310/20303/21926/12977/22035/330122/20312/57349/15945/21938","Positive NES",13,"STm vs NT"
"mmu05146","Amoebiasis",53,0.769937132876907,2.39601845233718,6.33623013682382e-10,2.31624412779448e-08,1.61555341500303e-08,1094,"tags=42%, list=10%, signal=37%","24088/18126/14825/20310/16774/21926/12981/330122/12475/20723/21808/20708/16178/226421/18033/18752/16780/16782/271457/16177/19697/14676","Positive NES",22,"STm vs NT"
"mmu05140","Leishmaniasis",42,0.792980298280216,2.38691199931896,7.09229989828357e-09,2.17464898626176e-07,1.51679244602484e-07,1290,"tags=43%, list=12%, signal=38%","24088/16175/18126/21926/12266/18035/19225/21808/15979/19094/18033/13057/19697/17357/15980/17874/16476/29857","Positive NES",18,"STm vs NT"
